text,y
LOL you can't be serious,0.0
'No one would dare say that the Prime Minister endorses unethical activities...'I'll say it...loudly!,0.14285714285714285
Under international law his country of origin must take him.,0.0
You don't even realize how stupid your comment is ---- do you? LOL You are clueless about who the indictments were for or you would not have made the comment you did.,0.42857142857142855
"It is time for Germany France and England to lead. It is time for Saudi, Kuwait,UAE to lead. The US should offer its full support.",0.0
"Lot of experts on here about biological and chemical processes, effects of certain oils at molecular level in the body, workings of cows stomachs, effects of certain foods on blood sugar levels, etc, etc - thanks for sharing your expertise!",0.14285714285714285
Gotta agree - all of a sudden the media discovered (invented?) a new racial sub-group 'White-Hispanic'. If Zimmerman had just been 'Hispanic' this would never have made the front page of the paper let alone seen Obama and Holder join the fray.,0.0
Holy mother of god what a dunce,0.2857142857142857
TDMthe same kind of polls came out about 'wafergate' and others of similar importance. didnt' silence these boards. Live with it.,0.14285714285714285
"Fuck, what a brutal story. ",0.0
"Who denies that there is a problem ? Not me and I own seven guns. I just don't know te solution short of total confiscation, which is very unlikely.",0.0
Here are the 2012 audited financials with the RTCC broken out in the notes. http://www.charityintelligence.ca/media/audit_pdfs/PMHF%20FS-2012.pdfWhere did you get your information?,0.0
"ooooh, Maggie Wente wrote an article poopin' on unions. Must be Tuesday.",0.0
Hmmm '...so many rational liberal minds...'. No there is an oxymoron if I ever saw one. A,0.5714285714285714
Just maintain residency at your parents house. and come back and visit occasionally. Problem solved bleeding heart.,1.0
It would seem that the former PM Harper made even Cabinet members 'nobodies',0.0
No one shes a jew they get first class treatment even when they suck,1.0
Yes 7% in the 1950's vs 27.7% in the 2012.,0.0
"And you are so naive that you do not think there are a lot of unreported rapes in US. I call it being wilfully blind. Whatever bad happens, happens with other people and not us.",0.5714285714285714
"What about those little girls who identify as male, and end up living like a male? Don't they count, to?",0.0
Obviously the truth the G&M endorses corrupt Liberals doesn't sit well with the bought and paid for Liberals on forum manipulation duty tonight.,0.0
So your strategy on who is running your investment is a constant protest vote? Why own the stock?,0.0
"That was Barbie, and JeffSpooner.",0.0
"Gee, you know, when somebody does something illegal, most members of civil society will seek to stop the illegal behaviour. Creating new laws to restrict unrelated rights is something usually reserved for barbarians.",0.0
"Put differently, history is written by the conquerors, and it doesn't much matter whether the conquerors are modern Europeans or medieval Muslims. What conquerors do is mask the character of their power over those they subordinate.",0.0
work on your debating skills,0.5714285714285714
"Kodiak... there still is time to make the midnight Greyhound. Take a sandwich, and use the bathroom before you leave. Have a nice trip and take your time returning.",0.2857142857142857
"Yes, the lower parts of the brain had a big part in this vote but those that did vote OUT (52%) are not stupid",0.8571428571428571
"Yes, if you criticize a politician in any way, you must feel threatened by that politician. There's really no such thing as legitimate criticism of a politician. At least a Liberal one.",0.0
The feds can debate those issues all they want. But health care is in the fiefdom of the provinces. It aint goin happen.,0.0
'Radical Parallelism' is that like 'separate but equal' ?,0.14285714285714285
So funny D.Jeff! where do you come up with this stuff?,0.42857142857142855
What an horrible mess! Do we actually pay these guys to be so incompetent?,0.5714285714285714
"You are clear about what you think should not be the basis for claiming to be Indian, but not about what think should be. You say it is not about territory, either. So if it isn't culture, is it just bloodlines? Then what's the point?",0.0
Cultural Darwinism at work. The weaker culture is moved aside by the stronger.,0.0
Oh yes More Gun control is the answer right? I know we forgot that the Gun drove itself to the scene and met the shooter there.,0.14285714285714285
You expose your ignorance and stupidity.,0.5714285714285714
