text,y
It would be a good idea to offer apprenticship programs to university grads. Some people don't go to university simply to get a good job. They go to learn more about the world around them. A university education has value beyond employment.,0.14285714285714285
@rock doctor it's none of our business.,0.0
It must be so fun to be you.,0.0
Did you read the article? Can you read and comprehend?,0.2857142857142857
"I agree. The Trudeau factor has dragged the Liberals from death's door to challenging the Conservatives for power. Despite his flaws and missteps, Trudeau remains a fascinating phenomenon.",0.0
"We will surround ourselves with as many short sited people as we can and hope for the best, RIGHT?",0.0
The glaring limitations of the Toronto mindset are well demonstrated in this comment.,0.2857142857142857
You are being really fucking nasty about this,0.0
"Oh Scrimbo RMiller has told us that we are shills for Hills so we should just fold our tents, collect our Kruger Rands and fade off to Tahiti or somewhere.",0.0
So now it's O.K. for Globe readers to comment on the words and actions of Mayor Ford. Interesting.,0.0
"Too bad this lightweight 'travel writer' could not do a few weeks stuck in the balmy ice flows of his favourite continent, like the 'climate change' buffoons.",0.0
"""Good governance and fiscal prudence "" were you able to type that with a strait face Stephan ?",0.0
"Bart, it's not the Liberal supporters. It's the non-sociopathic majority.",0.0
This was a productive discussion before you joined in. Go back to sleep.,0.42857142857142855
Repeat a lie often enough... you know the rest.,0.42857142857142855
You can't abandon one without abandoning the other.,0.0
Holy mother of god what a dunce,0.2857142857142857
Silly fellow. Judge and be prepared to be judged. As for your cross dressing wearing chicks shoes; get some counseling.,0.0
"Health care is a fat cow that must be trimmed constantly. The feds will force that, which is a good thing.",0.42857142857142855
This was a productive discussion before you joined in. Go back to sleep.,0.42857142857142855
I take it you are part time fiction writer?,0.0
Not to mention that many of the couples who wed when marriage was finally legalized had already been together for years if not several decades.,0.0
"Rifleman, Right. I've heard something like 90 million working age Americans are not working. Fifty million are on food stamps.",0.0
And thank you for your thoughtful intelligent comment with a minus 5 rating :),0.0
Thirty-eight percent of those who were waiting and expecting the cheque. Much lower amongst the general population. Read several accounts to get the whole picture.,0.0
"Beware progressive leftists They try to give you ""guilt"" for not being ""compassionate"" as they aspire to ""compassion"" with other people's money",0.14285714285714285
Wrong!,0.0
"""Khadr is a real Canadian Hero"" Ralph, why don't you lobby for Khadr to receive Conrad Black's rescinded Order of Canada",0.0
"Okay, enough with the scaremongering before Trudeau's first day on the job.",0.0
It was an open bar on Justin's inauguration day. It is easy to have good taste on other peoples money.,0.14285714285714285
Columnists don't write the headlines.,0.0
"Typical right winger....they don't want government to intrude in their lives, except when it is an issue that they feel strongly about, then they are all for government restrictions and intrusion.",0.7142857142857143
"Rmiller101 30 minutes ago Pretty clear that potheads are controlling the voting patterns at the G&M. ================================== And this from the guy who upvotes himself. Stay classy, big guy. .",0.42857142857142855
"I hate to cause you any shock by not conforming to sterotype, but this bleeding heart liberal is quite content to use the word barbaric in this context. Call a spade a spade.",0.0
The story has been corrected on this point,0.0
"I thought Asian's weren't considered minorities because they don't complain, do well in school and in business",0.5714285714285714
So an unelected and unaccountable judge used his power whatever way he chose to exonerate an unelected and unaccountable senator. What a surprise!,0.0
"It is time for Germany France and England to lead. It is time for Saudi, Kuwait,UAE to lead. The US should offer its full support.",0.0
"You're just mad because we are the world superpower and have accomplished more than you, and you have nothing to say for yourself.",0.5714285714285714
Europeans are generally elitists.,0.14285714285714285
I think saying stupid things is a liberal thing,0.42857142857142855
"Looks like it's you that should heave yourself out of the armchair, Dieter.",0.7142857142857143
And we have two semi pretty blonde bobble heads that frame Harper and nod every time the great Dick-tator opens his mouth for the camera's,0.42857142857142855
You are sadly mistaken if you think Trump would care about someone like Adam Capay.,0.0
"you've never read a holy book, have you? If their adherents actually followed what it taught, they'd all be in prison.",0.0
So an unelected and unaccountable judge used his power whatever way he chose to exonerate an unelected and unaccountable senator. What a surprise!,0.0
"I'd rather be me, than an ugly depressed manlet.",0.2857142857142857
Really - someone pays you to post this drivel or do you sit around all day waiting for inspiration? BTW - it's kumbaya and it means Come By Here (Lord). That song really should be right up your alley as you and Steve hold hands and sway.,0.2857142857142857
Using Harold's logic - He is me too. Look at his post. He quotes me TWICE. I apologize for my idiotic alter-ego Harold... LOL!,0.5714285714285714
"The fall of Ramadi in Iraq, ISIS holds more than half of Anbar province, including the city of Falluja in large areas and controlling area the size of UK in ME.",0.0
"Cat, globalization has actually decreased the number of poor and massively increased the size of the middle class in developing nations.",0.14285714285714285
"Israel, and those that support it, pretend to hold higher standards.",0.42857142857142855
"Women are just as idiotic, particularly when young. They're just idiotic over different things. God knows they're idiotic enough about men.",0.42857142857142855
Back then? In 1940's and 1950's Canada could not afford to feed all their people including aboriginals? I think my friend you need to rethink you post,0.0
Canada - home of the gentle genocide! HOw nice.,0.14285714285714285
"Spiderwoman - they published editorials critical of Harper before the last election but still ended up endorsing him, so no, we will not 'get over it'. Bunch of hypocrites/cowering sycophants to their publisher.",0.2857142857142857
"That is a strange definition of 'patriarchy'.And yes, parent 'losing it' and overreacting is bad, whether it involves physical punishment or overdoing removal of privileges. But mild physical correction does not involve 'losing it'.",0.2857142857142857
says who ?,0.0
The G&M's resident anti-'Zionist' is back with his blame the Jews for everything line. American Free Press is just another paranoid anti-Semitic rag.,0.5714285714285714
How is radical Islam an enemy of Canada? Have you let fear of the bogeyman take over your common sense.,0.5714285714285714
Your full of Sh*t. My FL rate is half of what my rate is in Ont. and I'm not even there,0.0
Bombardier is a dog that won't hunt. Time for the Beaudion Family to live with their mistakes. Enough with the corporate welfare.,0.0
Thank you Mr. Simpson for your honesty. Now we have lefty trained puppets who just diss the conservatives and have nothing original to offer.,0.0
Well the university system is also terrible as it is,0.0
"On a serious note, you have the right idea towards self sufficiency for aboriginals!",0.0
"""We"" were not all involved in the collapse of integrity and reason, Chipreader. He's been ""Steve"" to me, ever since the murdering oilman Dubya dubbed him.",0.0
Does that make her an 'enemy?' Seems to me that she pays taxes like everyone else does. She is entitled to her opinion too. Or do Conservatives have a problem with free speech?,0.0
"Indian are probably the ones who will bury the west once for all, just look at the pace all stuff are outsourced to there, even English.",0.0
Dolton McSquinty. Enough said.,0.0
Absolutely. RCMP now to allow women to wear the hajib. Is this what Canada is becoming? A country dictated by immigrants how Canadians must change to suit them?,0.5714285714285714
"Fundamental religious beliefs, mixed with hatred for others, combined with ongoing conflict, and questionable leadership, all brought together into politics! A very poor recipe for hope!",0.0
Fake issue with even worse 'solution',0.0
The culture of the Islamic world is a problem too.,0.0
"Hugh, Your premise is wrong as well as your conclusions but they fit neatly with your ingrained biases, though. Do some research. Read the article I posted above.",0.42857142857142855
"Thank you Konrad for an insightful article. Greece and Greeks, with their congenital hubris, are always quick to point the finger of blame at others.",0.14285714285714285
In so far as the Liberal Party held office for much of the 20th century that would be accurate. However the government of John Diefenbaker continued the practice begun in the 1950s of actively ferreting out real or suspected gays.,0.2857142857142857
Typical of Ms Wente....just pick the data that supports her point and don't bother doing any more research or analytical work than she has to.,0.0
"The biigest threat is fro within and it'snot Trump. It's from those who write thisdrivel. D. Trump, President of USA, 2016",0.14285714285714285
How does an idiot like that manage to pull down $107k a year?,0.5714285714285714
Warped logic. These two mentally ill individuals could have been motivated by the weather or a loss loss by the Arizona Cardinals. Get it?,0.5714285714285714
Neanderthals from Alberta is redundant. Just say Albertans.,0.5714285714285714
"Stephen Harper is the most cynical prime minister by far in Canadian history. But this time, he's played Canadians for fools one time too many.",0.14285714285714285
And you think they are incapable otherwise. Have a nice death.,0.2857142857142857
The forests should look greener this year.,0.0
"All the examples you give, are civil servants. Thanks for proving our point",0.0
Oh yes let’s cut all social security pensions and healthcare payments and let people starve to death,1.0
"I wish the MSM in general and the Globe in particular, would stop acting like they need to be the public relations arm of Islam.",0.14285714285714285
"Wait, supports listed on CIMS got Christmas cards? Why was I looked over? Considering the claims that people were misdirected have still not been proven in court, it is disengenuous for this author to be perpetuating those rumours.",0.0
it's not a 'story'...it's light commentary.,0.0
"Ask your Dave how well he did building sewage plants that wouldn't overflow into Lake Ontario and drive e-coli counts at the expense of our community health? Climate change will continue to occur as it has for the last 100, 000 years.",0.0
Sorry read 'rural' not urban.,0.0
"What? And set a precedent for this government, Tabatha? Don't hold your breath, dear!",0.5714285714285714
I agree with Petrows.,0.0
"Come to Ontario - Harper pales in comparison to Wynne.$90,000 vs, $1,100,000,000",0.0
And the response from our arrogant PM?Fuddle duddle.,0.2857142857142857
"My impression is that the apparent change in point of view is related less to ""ratings"" and more to ""learning"". Hats off to any politician with the intelligence and humility to change their mind.",0.0
"Aw the child porn lovers come out to defend Flanagan, how touching..",0.14285714285714285
The fact is that per capita over three times as many black Americans are killed by police as white Americans are. Who exactly is holding to the lies and untruths?,0.2857142857142857
Strong language .... So when someone disagrees with you they are ' white supremacists and neo - Nazis ' ? Remember when you point fingers ... there are at least three pointing back at you ...,0.14285714285714285
"But watch what you post about that particular horsey set, just in case, in the (hopefully short) scary era of C-51.",0.0
"Yet another confirmation, lest there was any doubt, that we are a racist nation. The reason this sort of abuse, among many others, of indigenous people continues is that as a population, we don't care enough to demand that it cease.",0.0
And you think they are incapable otherwise. Have a nice death.,0.2857142857142857
"No, that would be David Thompson. Surprised? If my dad left me $25 billion I doubt I'd have a clue about the general public either, those damn moochers.",0.7142857142857143
"Referendum or not, abolition requires Constitutional Amendment, very, very unlikely.",0.0
"And discontent with the EU is rising in most member states, other than those of the former Soviet Bloc.",0.0
There should be a law for posting on the internet the same as driving a car. If I have to read another one of these uninformed posts from a naive 15 year old on their lunch break I'd go ask my neice. ,0.5714285714285714
"No, just Diversity. It's all he thinks about: Diversity, Diversity, Diversity, the answer to everything.",0.14285714285714285
http://www.politifact.com/truth-o-meter/article/2015/mar/26/ted-cruz-born-canada-eligible-run-president-update/,0.0
Great commercial,0.0
Oh he’s gonna be killed on live tv huh? Are you a child who actually believes this or you just some shitty person trolling?,0.7142857142857143
"If LOTS more people don't vote, Harper will surely win in 2015",0.0
1959 j Diefenbaker 69 p truedough,0.0
"That's right, BT, drag everyone down rather than attempting to raise them up. Great neo-Con economics there!",0.0
PR is a done? The Liberals don't even want that. You should better inform yourself. The Libs will try to ram through ranked balloting. This is common knowledge if you'd bothered to pay any attention. PR will never see the light of day in Canada.,0.0
"What climate change? You are repeating dogma, totally factless.",0.0
Great editorial. This legislation is another step up the ladder of fascism by dear Leader. Don't believe it? Check out https://harperwatch.wordpress.com/characteristics-of-fascism/,0.14285714285714285
no thanks... Tory supports revenue tools.,0.0
What is 'moronisn'?Is that anything like illiteracy?,0.7142857142857143
"There's no contradiction there. People educated at Eton, for instance, are just as likely to be xenophobic racists as the lowliest soccer hooligan. You don't know Brits if you don't know that.",0.0
'End the inanity ! 'You are going to stop posting?,0.0
"The only honest thing they ever did was take the 'Progressive' out of their name - people should have paid attention to that, but they didn't.",0.14285714285714285
Nobody competes on NBC except Americans... it's truly remarkable.,0.5714285714285714
Those polls are from Ontario and Quebec. Not from outside the country. Go outside the country to Paris or Germany or Mexico. Not a lot of people have good things to say about Canada since tru=doh became PM. Other than to say he is dreamy.,0.0
I think you're largely correct here. I'd only add that the Libs also ran a very good campaign and Justin did well in the debates.,0.0
"ellebal1111 you're perfectly bilingual? Ouch, ouch and ouch.",0.2857142857142857
It's interesting to note that a 52% support vote was fine enough to have a territory join Canada (Newfoundland) as a province but it apparently is not good enough for a province to leave.,0.0
"Get rid of Sugar, Salt and get off your Butt -",0.0
"It's easy to understand. The a**holes and smart-alecks here simply pretend not to, are blinded by malice and/or partisanship, and/or of subnormal intelligence. Your typical Conservative Party voter, in other words.",0.7142857142857143
We deserve who we voted for.,0.0
Oh he’s gonna be killed on live tv huh? Are you a child who actually believes this or you just some shitty person trolling?,0.7142857142857143
Ummmmm....ya OK Emm,1.0
"The Daesh recuiter screw, 'She tells them that the hardest part is leaving home' No, the hardest part starts when you get to 'Caliphate'. Have fun tossing your life away idi0ts.....",0.42857142857142855
You make no sense whatsoever... where did she suggest that? Pointing out that Donald is a pig doesn't exonerate Bill.,0.0
I don't live in the West but nice assumptions fag. ,0.14285714285714285
"That's pretty childish, Bill.",0.2857142857142857
You would prefer they got their advice from people in the habit of *losing* elections...?,0.5714285714285714
Digging a hole for you slippery.,0.14285714285714285
"you idiot, the ndp voted against, the libs for",0.0
You have no idea what you are talking about. The world owes me nothing more than it owes you.,0.5714285714285714
Cali- ho and her obsession with Canada. Creepy to say the least.,0.0
"Wonder what the typical voter turnout is in Toronto. In Vancouver it's about 30%, which is why we get Mayor Moonbeam and is band of Visionistas doing their best to destroy the city, with a mandate from 15% of the eligible voters...",0.2857142857142857
"I agree that he probably didn't mean it as it sounded, but it definitely sounded as though he meant that guns would solve the problem.",0.0
"No, every Con played up the Liberal problems, like poor drunk Ralph Klein squalling about the NEP and transfer payments. Even as PM Harper played up the NEP. And the dumber members of Canadian society fell for it every time.",0.14285714285714285
Srimpy: These ideas seem a little beyond your ken.,0.42857142857142855
I am happy the community allows dissenting voices. I wouldn't subscribe here if all dissenting voices were banned like in other pathetic groups I've been in. ,0.42857142857142855
most candidates of all parties are very poorly qualified.,0.14285714285714285
"If the Israelis weren't doing it, they'd be long gone.",0.0
"Get the right team behind you, the answer is, Yeah, you can. ""teamwork"": it'll be nice to have a country governed by that again.",0.42857142857142855
You're a cockroach. look sharp,0.42857142857142855
Thank god you're not my doctor. You have no clue as to 'keep the patient comfortable and free of pain'. What if you can't keep them free of pain?,0.14285714285714285
"I shop at Loblaw and/or Supercenter every week. I have never even seen the underware section?? It is certainly not between the produce and the bakery. The self serve check out is an option, one that I often use with only a few items.",0.2857142857142857
"Another simpleton, I guess critical thinking isn't one of your strong points.",0.7142857142857143
If you Google solar power in China you will be able to get the info from multiple sources.,0.0
Good post. We have been living under this fiction for the last 10 years under McGuinty. Surprising that we have not heard too many excuses from the Liberals that it was all Harris' fault.,0.0
What's next - rules on flossing? This is an over-the-top paranoid reaction from one narcissistic culture on the practices of another narcissistic culture.,0.14285714285714285
"3rd place, we luv ya!",0.0
This reminds me of 1980-1982 when when we had a Prime Minister Trudeau and mortgage rates hit 22% and the highest number of mortgage foreclosures in Canadian history. And it reads like a high school essay from a 15 year old student.,0.0
We already have a party leader who looks a lot like Miss Piggy. Anyone what to guess who I am referring to.,0.0
"Vancouver is no New York. Trust me, I've lived in both.",0.14285714285714285
"I am single, retired and have a cat. Unlike most of Ms. Wente's friends who apparently have no debt, I do. And there was relatively little in the budget for folks like me, despite my age.",0.0
"Can you say who the scientist is, or what his expertise is?",0.0
You can't seriously write an editorial on this subject while completely ignoring the fact that Corbyn was ELECTED by a majority of Labour party MEMBERS. The Globe's editorial board attains new levels of sophomoric vapidity with each new oeuvre.,0.14285714285714285
You are reading the G&M. This is a conservative mouthpiece- didn't you notice?,0.5714285714285714
"There are Russians in other states, but nowhere do they constitute a majority. So when it is a question of 'self-determination', the Russians would not win. The best thing for them is to return to Russia.",0.0
Canada tried Prohibition before the US did. It gave the Brofman's their start by way of an inter-provincial loop hole.,0.0
"Define ""strong"" opinion. Perhaps it just happens to be one that opposes yours?",0.0
@quazz Your panties are in a bunch,0.5714285714285714
"No mean trick, IdeologyIsForLosers2.",0.14285714285714285
"The Liberals campaigned that they would do things differently but is seems while they talk the talk, they don't want to walk the walk.",0.0
"Wow, if you're the best the Cons have to offer on Trudeau, the Cons must be really desperate. So good news all around - keep up the good work!",0.42857142857142855
"Joe, Joe, Joe... Try reading a newspaper or a book published outside Ontario my ignorant friend. Nobody cares about Mike Duffy west of Ontario - we just expect that kind of behaviour from the centre of our universe. BTW, have YOU tried crack?",0.42857142857142855
The minute the EV fleet becomes significant there will be a ' road tax ' applied to the KWHrs used to charge the batteries.,0.0
"Rather shameful of Dueck, invariably the least thoughtful or intellectually sound contributor to the Globe's multifaith discussions, to co-ept the unexpected death of Flaherty for her own religious agenda.",0.0
"And rightly so, you wine loving terrorist! (jk of course.)",0.0
well put. Time to move on.,0.0
Don't be playing stupid with me Miss Renzetti!'Tis most unbecoming of you.,0.0
'It's a cookbook!',0.0
Is there not resentment among the unmarried men toward the older generation who created this problem?,0.0
"Trump is not using race as an issue? You mean he is welcoming to Blacks, Latinos and Muslims to his rallies? What is the evil agenda that you speak of?",0.5714285714285714
There was no reason whatsoever not to approve it.,0.14285714285714285
"(S)he was definitely joking, as R Rowat suggests. Gotta work on my material a bit, I think. Zorro got it right about this argument being the fallback strategy of trolls.",0.0
"in fact, the French Socialists were early adepts of liberalization, PM Jospin denationalized several of the largest State corporations in the 1990s",0.0
"And yes sir, I did",0.0
ya buddy... its those cats.... its not the pollution or the chemicals.. its the cats..,0.42857142857142855
"rhenaeGOOD for you 'R'.(You are in a TINY minority, but good for you anyway) .",0.14285714285714285
"Does a proportional energy sharing agreement (Free Trade and NAFTA), which binds Canada to export volumes make sense when United States can unilaterally cut imports?",0.0
This was a productive discussion before you joined in. Go back to sleep.,0.5714285714285714
and we are not corrupt? you must be mad!,0.42857142857142855
Christy and her friends have pretty much just been looting the silverware for the last year.,0.2857142857142857
"Well, it's better than endorsing Chairman Chow. So there's that.",0.42857142857142855
"You're just mad because we are the world superpower and have accomplished more than you, and you have nothing to say for yourself.",0.14285714285714285
"That would be 'Have your crock, and eat it too.'",0.0
ya vol heir fuhrer.,0.42857142857142855
"Interestingly enough when I was in East Asia, I got asked about Rob Ford so it seems the only way a Canadian politician gets noticed outside of Canada is do something illegal like smoke crack.",0.2857142857142857
...you forgot about the Liberals' ORNGE debacle currently headed to court which cost Ontario tax payers millions...,0.0
"Gosh, Ms/Mr. Progressive111, you seem to know SO MUCH about what ""leftists"" thinks and do. Please, present your credentials.",0.2857142857142857
You never con-sidered anything of the sort you just use that as a lead in to another slag. Troll.,0.0
Western governments are enabling Ukraine's head-in-the-sand stance.,0.0
"Don't forget a value added tax (sales tax) of 23%. But yes, very well spent, and I would be happy to pay it to see those around me well cared for and disparities in social class minimized.",0.0
"These bmw driving yuppies don't understand that until one of them gets robbed at gunpoint, then they're screaming for the police.",1.0
I have no idea why you read that in my post Eric.,0.8571428571428571
You don't seem to know who appointed whom,0.0
We all deserve better than your inane and trite comment!,0.0
Insightful comment. Thanks so much for your contribution.,0.0
"I used to work for them. The OAG report barely scratches the surface, it's even worse than what is being reported. This organization is rotten through and through. The transfer from Health Canada was just a power play, nothing more, nothing less.",0.0
"Thank-you. Um, you do know that its spelled Asclepius don't you?",0.7142857142857143
You are very ill-informed.,0.5714285714285714
"I think Peggy was discussing supplements. I've not yet heard of a supplement that youtake to increase your trans fat levels. If thereis, I'm not having any.",0.0
"I'm pretty sure that limitation on non-citizens not voting predates Pierre Trudeau, NETNUB. You could do some reading yourself, you know.",0.0
Then we can take medicine out of the doctors hands and give it to the landscapers! You sir are brilliant!,0.0
"Torstar's editorial board is on crack, the rest of the dailys will get their endorsements right",0.8571428571428571
"@Airface,More sneering, more contempt, more disdain. It makes you feel good, n'est-ce pas? It is patently obvious that you have not the slightest understanding of the metaphor of the 'Hundred Dollar Table'.",0.2857142857142857
a petty nation run by a petty Shirtless Selfie Shallow Silly Prime Ministerpetty indeed,0.5714285714285714
You new around here? Mr. 'Sharp's views aren't exactly held in high regard.,0.14285714285714285
I think Smitherman would have been better yes Ford made Toronto the laughing stock of the world,0.0
Perhaps this young man should have stayed in Syria. Where it is safe!!!!!,0.0
Beautiful sentiments - excellent advice!,0.0
The electorate of Minnesota elected Jesse 'The Body' Ventura as Governor of their fine state.,0.0
I guess freedom of thought isn't high in your values.,0.7142857142857143
Oh yes More Gun control is the answer right? I know we forgot that the Gun drove itself to the scene and met the shooter there.,0.14285714285714285
"The death of the two soldiers was a tragedy. However, our homicide rates are at 40 year lows so why are we losing our civil rights for our safety.",0.0
Then the one thing that we can take credit for is the lack of Atlantic hurricanes. Please incorporate that into your outlook.,0.2857142857142857
Literally the dumbest shit I've read in decades.,0.5714285714285714
We shouldn't have to deal with your horseshit here. ,0.7142857142857143
Drama teacher?,0.0
A WHOLE paragraph of NOTHING.......... I just wasted 15 seconds of my life reading your garbage,0.7142857142857143
It's obvious from your poor spelling and reading comprehension of the article that you went to a public school,0.7142857142857143
Do you have links and references?,0.0
Your comment about taxis in Paris is wrong> I was there recently and used several cabs without encountering what you mentioned. Check your facts.,0.0
Good points!,0.0
agree 100% welland - sometimes just check in to see if anything has changed with Wente - not - same old same old.,0.14285714285714285
"Wow, taking the 10 seconds to reply is quite the heroic feat. ",0.2857142857142857
'submit the vice is political class in general. Should he become President how could United States be worse off than Canada. A proven business person vs a drama teacher.'Is there a sentence in there somewhere? Meaningless drivel is what I read.,0.0
"Blah, blah, blah. I don't know if what you describe is Trump's most pernicious falsehood, but the lockstep echo chamber of opinion evident in these comments is equally as pernicous.",0.2857142857142857
"Ms. R, update your picture. We know you're not in university anymore.",0.8571428571428571
Which makes him 2x smarter than you.,0.14285714285714285
http://www.gatestoneinstitute.orgGermany's Sharia Refugee SheltersThe niqab has less to do with sexual equality and more to do with colonization.,0.14285714285714285
I disagree with your comment a lot as I don't think it really addressed anything I said,0.0
"I have followed this story with some interest... Pleasantly surprised to a position taken by Mr. Davis. A man who's travel acumen I second to no one. Once again Sir, you do not disappoint.",0.0
"Indeed, russia is a pretty pathetic case for a country. I've been there a number of times - miserable, unfriendly, uncouth people and third world living standards.",0.5714285714285714
"Wow, what an impressive drive-by shooting of a comment, with precisely zero relationship to either the original poster or the article itself.",0.0
"Canada1... boy, do you have your head up someone's behind.",0.0
"'(great toilet time reading :-) ).'-----------------------And if you ever run out of toilet paper you've got . . .oh, never mind . . .>: (",0.0
The bias and attempt at social engineering of the mainstream media represents a greater onslaught on the democratic process than social media,0.0
Every time I have bought a computer from Walmart it has broken within a week - the company does not produce any quality products,0.0
Your stupidity rises so high I can't see it from down here. ,0.5714285714285714
"By the way, I was implicating Kazzy.",0.0
"Exactly. One action at a time, and it may help focus the minds of the majority of voters within those jurisdictions trying to pander to the most conservative or regressive parts of their electorates.",0.0
Posting this picture undermines your argument,0.2857142857142857
thoughs and prayers - yeah that'll save a lot of lives,0.14285714285714285
Which one- Flanagan or Kenney?,0.5714285714285714
Stephen Harper is the ONLY Canadian PM to receive an Honorary Chief title. Pretty much tells you what the First Nations thought about Chretian and Martin,0.0
brilliant broadcaster? I think not.,0.2857142857142857
Prove me wrong dicknuts,0.14285714285714285
I think most of us want Parliament to run the country. That is the way it's suppose to be under our system of government. Subversive Steve thinks otherwise.,1.0
Canada and Germany are the only stupid ones left. Look how the USA doesn't want a free trade deal with an old foe dictating European policy.,0.7142857142857143
Knew it had to be them Jews! No way the religion of Peace could be responsible! Damned tricky Jews... convincing poor Muslims to blow themselves up...,1.0
"Yes, the United Nations. Nothing more than an unelected world governing body that should have been abolished before it was ever born.",0.0
Leftist rag supporting Chow? Big surprise! Sorry. Those of us who are in the centre fully get the Globe's endorsement.,0.0
"They're tender flowers, not suited for this harsh, cruel world...",0.0
that would be jack layton and massage,0.7142857142857143
'Government's sudden need to debate terror bill smacks of opportunism ...'Globe editorial board - your grasp of the obvious is amazing.,0.0
"They shouldn’t just be taking away your rights, they should be gassing you",0.42857142857142855
Tough nut to crack.,0.0
Or Rifleman can go to the treasure trove of income inequality posted on-line from a conference held by the right-leaning Institute for Research on Public Policy. http://www.irpp.org/en/events/income-inequality/,0.0
"and is wandering, unbridled among the populace.",0.0
"A Harper Hater's worst night-mare come true. The ROC rally's to the Conservative side, Quebec stays in Canada. Almost unbearable to contemplate!!! Enjoy.",0.0
Corn based ethanol has got to be the ultimate political pork barrel !,0.0
Old Stock Reformer What a ridiculous comment. Canada produces less than 2% of the world's CO2 emissions. The real problems are the US & China. Another victim of mad harper disease.,0.14285714285714285
seems all you have to do is make a broad sweeping mindless criticism of Harper and you get 8 thumbs up from a small bunch of lemmings .....I think I'll give it a try ......Harper is the worst PM Canada has ever had !,0.8571428571428571
The Globe & Mail did not post this comment about the man who blew himself by mistake in Germany.?One less ?refugee? Angela Merkel has to worry about.?Where is G&M your sense of fairness? You always shield the murderers.,0.0
"What a complete crock of BS.Alberta is not a left leaning Province, they were simply P1ssed off at the PC's.",0.42857142857142855
Have you been drinking?,0.2857142857142857
"'nothing'? well, at least Harper is gone.....",0.0
Right on Willad87,0.0
You sound aggressive. Are you a cop?,0.0
Give your head a shake! Harper has been lying to us for years and wants to keep on doing it.,0.0
I just hope he doesn't do something stupid like take off his shirt and embarrass us. The next federal election can't come soon enough.,0.0
Well we do have a surplus now. Perhaps we should give crack to all City Councillors.,0.7142857142857143
That's not shocking at all. ,0.0
May I suggest the UK's Labour Party's One Nation and you can hum the Red Flag as you read it.,0.14285714285714285
"And Catholicism doesn't ""force"" anyone to be an abortion clinic bomber, either. But some take the teachings to extremes. It's just that the extremes of Islam are worse than the extremes of Catholicism.",0.14285714285714285
Only if you let them!,0.0
"Tell me Leggy, when has an editorial, by its nature commentary, been considered politically neutral? Have you ever read a newspaper before?",0.0
Did you read the article? Can you read and comprehend?,0.42857142857142855
"Exactly. Liberalism is all about feeling good about being human, so we've taught ourselves that the devil is dead and we are all beautiful, wonderful creatures except for the greedy corporatist capitalists who must be weeded out.",0.14285714285714285
not even English as a second language classes,0.0
No we only hear smug bragging from the sellers.,0.0
